# Figure 4: Momentum evolution (relaxation equations)
# Columns: time[s], p_parallel[m0c], p_perpendicular[m0c], gamma, energy_MeV
time,p_parallel,p_perpendicular,gamma,energy_MeV
2.03090309e+00,1.53528027e+02,5.10265618e-01,1.53532132e+02,7.79437592e+01
2.03125313e+00,1.53531119e+02,5.10139405e-01,1.53535223e+02,7.79453389e+01
2.03160316e+00,1.53534208e+02,5.10013216e-01,1.53538311e+02,7.79469170e+01
2.03195320e+00,1.53537294e+02,5.09887051e-01,1.53541397e+02,7.79484936e+01
2.03230323e+00,1.53540377e+02,5.09760910e-01,1.53544479e+02,7.79500687e+01
2.03265327e+00,1.53543456e+02,5.09634792e-01,1.53547559e+02,7.79516422e+01
2.03300330e+00,1.53546533e+02,5.09508698e-01,1.53550635e+02,7.79532142e+01
2.03335334e+00,1.53549607e+02,5.09382628e-01,1.53553708e+02,7.79547847e+01
2.03370337e+00,1.53552678e+02,5.09256582e-01,1.53556778e+02,7.79563536e+01
2.03405341e+00,1.53555746e+02,5.09130559e-01,1.53559846e+02,7.79579210e+01
2.03440344e+00,1.53558811e+02,5.09004560e-01,1.53562910e+02,7.79594869e+01
2.03475348e+00,1.53561872e+02,5.08878585e-01,1.53565971e+02,7.79610512e+01
2.03510351e+00,1.53564931e+02,5.08752634e-01,1.53569030e+02,7.79626141e+01
2.03545355e+00,1.53567987e+02,5.08626706e-01,1.53572085e+02,7.79641753e+01
2.03580358e+00,1.53571040e+02,5.08500803e-01,1.53575138e+02,7.79657351e+01
2.03615362e+00,1.53574090e+02,5.08374923e-01,1.53578187e+02,7.79672933e+01
2.03650365e+00,1.53577137e+02,5.08249067e-01,1.53581233e+02,7.79688501e+01
2.03685369e+00,1.53580181e+02,5.08123234e-01,1.53584277e+02,7.79704053e+01
2.03720372e+00,1.53583222e+02,5.07997426e-01,1.53587317e+02,7.79719589e+01
2.03755376e+00,1.53586260e+02,5.07871641e-01,1.53590355e+02,7.79735111e+01
2.03790379e+00,1.53589295e+02,5.07745880e-01,1.53593389e+02,7.79750617e+01
2.03825383e+00,1.53592327e+02,5.07620143e-01,1.53596421e+02,7.79766109e+01
2.03860386e+00,1.53595356e+02,5.07494430e-01,1.53599450e+02,7.79781585e+01
2.03895390e+00,1.53598382e+02,5.07368741e-01,1.53602475e+02,7.79797046e+01
2.03930393e+00,1.53601405e+02,5.07243075e-01,1.53605498e+02,7.79812492e+01
2.03965397e+00,1.53604425e+02,5.07117434e-01,1.53608518e+02,7.79827922e+01
2.04000400e+00,1.53607443e+02,5.06991816e-01,1.53611534e+02,7.79843338e+01
2.04035404e+00,1.53610457e+02,5.06866222e-01,1.53614548e+02,7.79858739e+01
2.04070407e+00,1.53613468e+02,5.06740652e-01,1.53617559e+02,7.79874124e+01
2.04105411e+00,1.53616477e+02,5.06615105e-01,1.53620567e+02,7.79889495e+01
2.04140414e+00,1.53619482e+02,5.06489583e-01,1.53623572e+02,7.79904851e+01
2.04175418e+00,1.53622485e+02,5.06364084e-01,1.53626574e+02,7.79920191e+01
2.04210421e+00,1.53625485e+02,5.06238610e-01,1.53629573e+02,7.79935517e+01
2.04245425e+00,1.53628481e+02,5.06113159e-01,1.53632569e+02,7.79950827e+01
2.04280428e+00,1.53631475e+02,5.05987732e-01,1.53635563e+02,7.79966123e+01
2.04315432e+00,1.53634466e+02,5.05862329e-01,1.53638553e+02,7.79981404e+01
2.04350435e+00,1.53637454e+02,5.05736950e-01,1.53641541e+02,7.79996669e+01
2.04385439e+00,1.53640439e+02,5.05611595e-01,1.53644525e+02,7.80011920e+01
2.04420442e+00,1.53643421e+02,5.05486263e-01,1.53647507e+02,7.80027156e+01
2.04455446e+00,1.53646400e+02,5.05360956e-01,1.53650485e+02,7.80042377e+01
2.04490449e+00,1.53649376e+02,5.05235673e-01,1.53653461e+02,7.80057583e+01
2.04525453e+00,1.53652350e+02,5.05110413e-01,1.53656434e+02,7.80072774e+01
2.04560456e+00,1.53655320e+02,5.04985177e-01,1.53659404e+02,7.80087950e+01
2.04595460e+00,1.53658288e+02,5.04859966e-01,1.53662371e+02,7.80103112e+01
2.04630463e+00,1.53661252e+02,5.04734778e-01,1.53665335e+02,7.80118259e+01
2.04665467e+00,1.53664214e+02,5.04609614e-01,1.53668296e+02,7.80133390e+01
2.04700470e+00,1.53667173e+02,5.04484474e-01,1.53671255e+02,7.80148507e+01
2.04735474e+00,1.53670129e+02,5.04359358e-01,1.53674210e+02,7.80163610e+01
2.04770477e+00,1.53673082e+02,5.04234266e-01,1.53677162e+02,7.80178697e+01
2.04805481e+00,1.53676032e+02,5.04109198e-01,1.53680112e+02,7.80193770e+01
2.04840484e+00,1.53678979e+02,5.03984154e-01,1.53683059e+02,7.80208828e+01
2.04875488e+00,1.53681923e+02,5.03859133e-01,1.53686003e+02,7.80223871e+01
2.04910491e+00,1.53684865e+02,5.03734137e-01,1.53688944e+02,7.80238900e+01
2.04945495e+00,1.53687804e+02,5.03609165e-01,1.53691882e+02,7.80253913e+01
2.04980498e+00,1.53690739e+02,5.03484217e-01,1.53694817e+02,7.80268913e+01
2.05015502e+00,1.53693672e+02,5.03359292e-01,1.53697750e+02,7.80283897e+01
2.05050505e+00,1.53696602e+02,5.03234392e-01,1.53700679e+02,7.80298867e+01
2.05085509e+00,1.53699529e+02,5.03109516e-01,1.53703606e+02,7.80313822e+01
2.05120512e+00,1.53702454e+02,5.02984663e-01,1.53706529e+02,7.80328762e+01
2.05155516e+00,1.53705375e+02,5.02859835e-01,1.53709450e+02,7.80343688e+01
2.05190519e+00,1.53708293e+02,5.02735031e-01,1.53712368e+02,7.80358599e+01
2.05225523e+00,1.53711209e+02,5.02610250e-01,1.53715284e+02,7.80373496e+01
2.05260526e+00,1.53714122e+02,5.02485494e-01,1.53718196e+02,7.80388378e+01
2.05295530e+00,1.53717032e+02,5.02360761e-01,1.53721105e+02,7.80403246e+01
2.05330533e+00,1.53719939e+02,5.02236053e-01,1.53724012e+02,7.80418098e+01
2.05365537e+00,1.53722843e+02,5.02111369e-01,1.53726916e+02,7.80432937e+01
2.05400540e+00,1.53725745e+02,5.01986708e-01,1.53729817e+02,7.80447761e+01
2.05435544e+00,1.53728643e+02,5.01862072e-01,1.53732715e+02,7.80462570e+01
2.05470547e+00,1.53731539e+02,5.01737460e-01,1.53735610e+02,7.80477365e+01
2.05505551e+00,1.53734432e+02,5.01612872e-01,1.53738503e+02,7.80492145e+01
2.05540554e+00,1.53737322e+02,5.01488307e-01,1.53741392e+02,7.80506911e+01
2.05575558e+00,1.53740209e+02,5.01363767e-01,1.53744279e+02,7.80521662e+01
2.05610561e+00,1.53743094e+02,5.01239251e-01,1.53747163e+02,7.80536399e+01
2.05645565e+00,1.53745975e+02,5.01114759e-01,1.53750044e+02,7.80551122e+01
2.05680568e+00,1.53748854e+02,5.00990291e-01,1.53752922e+02,7.80565830e+01
2.05715572e+00,1.53751730e+02,5.00865847e-01,1.53755798e+02,7.80580523e+01
2.05750575e+00,1.53754603e+02,5.00741427e-01,1.53758671e+02,7.80595203e+01
2.05785579e+00,1.53757474e+02,5.00617031e-01,1.53761540e+02,7.80609868e+01
2.05820582e+00,1.53760341e+02,5.00492660e-01,1.53764407e+02,7.80624518e+01
2.05855586e+00,1.53763206e+02,5.00368312e-01,1.53767272e+02,7.80639154e+01
2.05890589e+00,1.53766068e+02,5.00243988e-01,1.53770133e+02,7.80653776e+01
2.05925593e+00,1.53768927e+02,5.00119689e-01,1.53772992e+02,7.80668384e+01
2.05960596e+00,1.53771783e+02,4.99995413e-01,1.53775848e+02,7.80682977e+01
2.05995600e+00,1.53774637e+02,4.99871162e-01,1.53778701e+02,7.80697556e+01
2.06030603e+00,1.53777487e+02,4.99746935e-01,1.53781551e+02,7.80712120e+01
2.06065607e+00,1.53780335e+02,4.99622732e-01,1.53784398e+02,7.80726670e+01
2.06100610e+00,1.53783180e+02,4.99498552e-01,1.53787243e+02,7.80741207e+01
2.06135614e+00,1.53786023e+02,4.99374397e-01,1.53790085e+02,7.80755728e+01
2.06170617e+00,1.53788862e+02,4.99250267e-01,1.53792924e+02,7.80770236e+01
2.06205621e+00,1.53791699e+02,4.99126160e-01,1.53795760e+02,7.80784729e+01
2.06240624e+00,1.53794533e+02,4.99002077e-01,1.53798593e+02,7.80799208e+01
2.06275628e+00,1.53797364e+02,4.98878019e-01,1.53801424e+02,7.80813673e+01
2.06310631e+00,1.53800193e+02,4.98753984e-01,1.53804252e+02,7.80828124e+01
2.06345635e+00,1.53803018e+02,4.98629974e-01,1.53807077e+02,7.80842560e+01
2.06380638e+00,1.53805841e+02,4.98505988e-01,1.53809900e+02,7.80856983e+01
2.06415642e+00,1.53808661e+02,4.98382026e-01,1.53812719e+02,7.80871391e+01
2.06450645e+00,1.53811478e+02,4.98258088e-01,1.53815536e+02,7.80885785e+01
2.06485649e+00,1.53814293e+02,4.98134174e-01,1.53818350e+02,7.80900165e+01
2.06520652e+00,1.53817105e+02,4.98010285e-01,1.53821162e+02,7.80914531e+01
2.06555656e+00,1.53819914e+02,4.97886419e-01,1.53823970e+02,7.80928883e+01
2.06590659e+00,1.53822720e+02,4.97762578e-01,1.53826776e+02,7.80943221e+01
2.06625663e+00,1.53825524e+02,4.97638761e-01,1.53829579e+02,7.80957544e+01
2.06660666e+00,1.53828325e+02,4.97514968e-01,1.53832379e+02,7.80971854e+01
2.06695670e+00,1.53831123e+02,4.97391199e-01,1.53835177e+02,7.80986149e+01
2.06730673e+00,1.53833918e+02,4.97267454e-01,1.53837972e+02,7.81000431e+01
2.06765677e+00,1.53836710e+02,4.97143734e-01,1.53840764e+02,7.81014699e+01
2.06800680e+00,1.53839500e+02,4.97020038e-01,1.53843553e+02,7.81028952e+01
2.06835684e+00,1.53842287e+02,4.96896365e-01,1.53846340e+02,7.81043192e+01
2.06870687e+00,1.53845072e+02,4.96772718e-01,1.53849124e+02,7.81057417e+01
2.06905691e+00,1.53847853e+02,4.96649094e-01,1.53851905e+02,7.81071629e+01
2.06940694e+00,1.53850632e+02,4.96525494e-01,1.53854683e+02,7.81085826e+01
2.06975698e+00,1.53853408e+02,4.96401919e-01,1.53857459e+02,7.81100010e+01
2.07010701e+00,1.53856182e+02,4.96278368e-01,1.53860232e+02,7.81114180e+01
2.07045705e+00,1.53858952e+02,4.96154841e-01,1.53863002e+02,7.81128336e+01
2.07080708e+00,1.53861720e+02,4.96031338e-01,1.53865770e+02,7.81142478e+01
2.07115712e+00,1.53864486e+02,4.95907859e-01,1.53868534e+02,7.81156606e+01
2.07150715e+00,1.53867248e+02,4.95784405e-01,1.53871297e+02,7.81170720e+01
2.07185719e+00,1.53870008e+02,4.95660975e-01,1.53874056e+02,7.81184821e+01
2.07220722e+00,1.53872765e+02,4.95537569e-01,1.53876813e+02,7.81198907e+01
2.07255726e+00,1.53875520e+02,4.95414187e-01,1.53879567e+02,7.81212980e+01
2.07290729e+00,1.53878271e+02,4.95290829e-01,1.53882318e+02,7.81227039e+01
2.07325733e+00,1.53881020e+02,4.95167496e-01,1.53885066e+02,7.81241084e+01
2.07360736e+00,1.53883767e+02,4.95044187e-01,1.53887812e+02,7.81255115e+01
2.07395740e+00,1.53886510e+02,4.94920902e-01,1.53890555e+02,7.81269133e+01
2.07430743e+00,1.53889251e+02,4.94797642e-01,1.53893296e+02,7.81283136e+01
2.07465747e+00,1.53891990e+02,4.94674405e-01,1.53896034e+02,7.81297126e+01
2.07500750e+00,1.53894725e+02,4.94551193e-01,1.53898769e+02,7.81311103e+01
2.07535754e+00,1.53897458e+02,4.94428005e-01,1.53901501e+02,7.81325065e+01
2.07570757e+00,1.53900188e+02,4.94304842e-01,1.53904231e+02,7.81339014e+01
2.07605761e+00,1.53902916e+02,4.94181702e-01,1.53906958e+02,7.81352949e+01
2.07640764e+00,1.53905641e+02,4.94058587e-01,1.53909682e+02,7.81366870e+01
2.07675768e+00,1.53908363e+02,4.93935496e-01,1.53912404e+02,7.81380778e+01
2.07710771e+00,1.53911082e+02,4.93812430e-01,1.53915123e+02,7.81394672e+01
2.07745775e+00,1.53913799e+02,4.93689388e-01,1.53917839e+02,7.81408553e+01
2.07780778e+00,1.53916513e+02,4.93566369e-01,1.53920553e+02,7.81422420e+01
2.07815782e+00,1.53919225e+02,4.93443376e-01,1.53923264e+02,7.81436273e+01
2.07850785e+00,1.53921933e+02,4.93320406e-01,1.53925972e+02,7.81450112e+01
2.07885789e+00,1.53924639e+02,4.93197461e-01,1.53928678e+02,7.81463938e+01
2.07920792e+00,1.53927343e+02,4.93074540e-01,1.53931381e+02,7.81477751e+01
2.07955796e+00,1.53930044e+02,4.92951643e-01,1.53934081e+02,7.81491549e+01
2.07990799e+00,1.53932742e+02,4.92828771e-01,1.53936779e+02,7.81505335e+01
2.08025803e+00,1.53935437e+02,4.92705923e-01,1.53939474e+02,7.81519106e+01
2.08060806e+00,1.53938130e+02,4.92583099e-01,1.53942166e+02,7.81532864e+01
2.08095810e+00,1.53940820e+02,4.92460300e-01,1.53944856e+02,7.81546609e+01
2.08130813e+00,1.53943508e+02,4.92337524e-01,1.53947543e+02,7.81560340e+01
2.08165817e+00,1.53946193e+02,4.92214774e-01,1.53950228e+02,7.81574058e+01
2.08200820e+00,1.53948875e+02,4.92092047e-01,1.53952910e+02,7.81587762e+01
2.08235824e+00,1.53951555e+02,4.91969345e-01,1.53955589e+02,7.81601452e+01
2.08270827e+00,1.53954232e+02,4.91846667e-01,1.53958265e+02,7.81615130e+01
2.08305831e+00,1.53956906e+02,4.91724013e-01,1.53960939e+02,7.81628793e+01
2.08340834e+00,1.53959578e+02,4.91601384e-01,1.53963611e+02,7.81642444e+01
2.08375838e+00,1.53962247e+02,4.91478779e-01,1.53966279e+02,7.81656080e+01
2.08410841e+00,1.53964914e+02,4.91356198e-01,1.53968945e+02,7.81669704e+01
2.08445845e+00,1.53967578e+02,4.91233642e-01,1.53971609e+02,7.81683314e+01
2.08480848e+00,1.53970239e+02,4.91111110e-01,1.53974269e+02,7.81696911e+01
2.08515852e+00,1.53972898e+02,4.90988602e-01,1.53976928e+02,7.81710494e+01
2.08550855e+00,1.53975554e+02,4.90866119e-01,1.53979583e+02,7.81724064e+01
2.08585859e+00,1.53978207e+02,4.90743660e-01,1.53982236e+02,7.81737621e+01
2.08620862e+00,1.53980858e+02,4.90621225e-01,1.53984887e+02,7.81751164e+01
2.08655866e+00,1.53983506e+02,4.90498815e-01,1.53987534e+02,7.81764694e+01
2.08690869e+00,1.53986152e+02,4.90376429e-01,1.53990179e+02,7.81778210e+01
2.08725873e+00,1.53988795e+02,4.90254067e-01,1.53992822e+02,7.81791714e+01
2.08760876e+00,1.53991435e+02,4.90131730e-01,1.53995462e+02,7.81805204e+01
2.08795880e+00,1.53994073e+02,4.90009417e-01,1.53998099e+02,7.81818681e+01
2.08830883e+00,1.53996708e+02,4.89887128e-01,1.54000734e+02,7.81832144e+01
2.08865887e+00,1.53999341e+02,4.89764864e-01,1.54003366e+02,7.81845594e+01
2.08900890e+00,1.54001971e+02,4.89642624e-01,1.54005996e+02,7.81859031e+01
2.08935894e+00,1.54004598e+02,4.89520409e-01,1.54008623e+02,7.81872455e+01
2.08970897e+00,1.54007223e+02,4.89398218e-01,1.54011247e+02,7.81885866e+01
2.09005901e+00,1.54009845e+02,4.89276051e-01,1.54013869e+02,7.81899263e+01
2.09040904e+00,1.54012465e+02,4.89153909e-01,1.54016488e+02,7.81912647e+01
2.09075908e+00,1.54015082e+02,4.89031791e-01,1.54019105e+02,7.81926018e+01
2.09110911e+00,1.54017696e+02,4.88909697e-01,1.54021719e+02,7.81939376e+01
2.09145915e+00,1.54020308e+02,4.88787628e-01,1.54024330e+02,7.81952721e+01
2.09180918e+00,1.54022918e+02,4.88665583e-01,1.54026939e+02,7.81966053e+01
2.09215922e+00,1.54025525e+02,4.88543563e-01,1.54029546e+02,7.81979371e+01
2.09250925e+00,1.54028129e+02,4.88421567e-01,1.54032149e+02,7.81992676e+01
2.09285929e+00,1.54030731e+02,4.88299595e-01,1.54034751e+02,7.82005969e+01
2.09320932e+00,1.54033330e+02,4.88177648e-01,1.54037349e+02,7.82019248e+01
2.09355936e+00,1.54035926e+02,4.88055725e-01,1.54039945e+02,7.82032514e+01
2.09390939e+00,1.54038520e+02,4.87933827e-01,1.54042539e+02,7.82045767e+01
2.09425943e+00,1.54041112e+02,4.87811953e-01,1.54045130e+02,7.82059007e+01
2.09460946e+00,1.54043701e+02,4.87690104e-01,1.54047718e+02,7.82072234e+01
2.09495950e+00,1.54046287e+02,4.87568278e-01,1.54050304e+02,7.82085448e+01
2.09530953e+00,1.54048871e+02,4.87446478e-01,1.54052888e+02,7.82098649e+01
2.09565957e+00,1.54051452e+02,4.87324701e-01,1.54055468e+02,7.82111837e+01
2.09600960e+00,1.54054031e+02,4.87202949e-01,1.54058047e+02,7.82125012e+01
2.09635964e+00,1.54056607e+02,4.87081222e-01,1.54060622e+02,7.82138173e+01
2.09670967e+00,1.54059181e+02,4.86959519e-01,1.54063196e+02,7.82151322e+01
2.09705971e+00,1.54061752e+02,4.86837840e-01,1.54065766e+02,7.82164458e+01
2.09740974e+00,1.54064320e+02,4.86716186e-01,1.54068334e+02,7.82177582e+01
2.09775978e+00,1.54066886e+02,4.86594556e-01,1.54070900e+02,7.82190692e+01
2.09810981e+00,1.54069450e+02,4.86472951e-01,1.54073463e+02,7.82203789e+01
2.09845985e+00,1.54072011e+02,4.86351370e-01,1.54076024e+02,7.82216873e+01
2.09880988e+00,1.54074569e+02,4.86229814e-01,1.54078582e+02,7.82229945e+01
2.09915992e+00,1.54077125e+02,4.86108282e-01,1.54081137e+02,7.82243003e+01
2.09950995e+00,1.54079679e+02,4.85986774e-01,1.54083690e+02,7.82256049e+01
2.09985999e+00,1.54082230e+02,4.85865291e-01,1.54086241e+02,7.82269082e+01
2.10021002e+00,1.54084778e+02,4.85743833e-01,1.54088789e+02,7.82282102e+01
2.10056006e+00,1.54087324e+02,4.85622398e-01,1.54091334e+02,7.82295109e+01
2.10091009e+00,1.54089867e+02,4.85500989e-01,1.54093877e+02,7.82308103e+01
2.10126013e+00,1.54092408e+02,4.85379603e-01,1.54096417e+02,7.82321085e+01
2.10161016e+00,1.54094946e+02,4.85258243e-01,1.54098955e+02,7.82334054e+01
2.10196020e+00,1.54097482e+02,4.85136906e-01,1.54101491e+02,7.82347010e+01
2.10231023e+00,1.54100016e+02,4.85015594e-01,1.54104024e+02,7.82359953e+01
2.10266027e+00,1.54102547e+02,4.84894307e-01,1.54106554e+02,7.82372883e+01
2.10301030e+00,1.54105075e+02,4.84773044e-01,1.54109082e+02,7.82385801e+01
2.10336034e+00,1.54107601e+02,4.84651806e-01,1.54111607e+02,7.82398706e+01
2.10371037e+00,1.54110124e+02,4.84530592e-01,1.54114130e+02,7.82411598e+01
2.10406041e+00,1.54112645e+02,4.84409402e-01,1.54116651e+02,7.82424478e+01
2.10441044e+00,1.54115164e+02,4.84288237e-01,1.54119169e+02,7.82437345e+01
2.10476048e+00,1.54117679e+02,4.84167097e-01,1.54121684e+02,7.82450199e+01
2.10511051e+00,1.54120193e+02,4.84045981e-01,1.54124197e+02,7.82463040e+01
2.10546055e+00,1.54122704e+02,4.83924889e-01,1.54126708e+02,7.82475869e+01
2.10581058e+00,1.54125212e+02,4.83803822e-01,1.54129216e+02,7.82488685e+01
2.10616062e+00,1.54127718e+02,4.83682779e-01,1.54131721e+02,7.82501489e+01
2.10651065e+00,1.54130222e+02,4.83561761e-01,1.54134225e+02,7.82514279e+01
2.10686069e+00,1.54132723e+02,4.83440768e-01,1.54136725e+02,7.82527058e+01
2.10721072e+00,1.54135222e+02,4.83319799e-01,1.54139223e+02,7.82539823e+01
2.10756076e+00,1.54137718e+02,4.83198854e-01,1.54141719e+02,7.82552576e+01
2.10791079e+00,1.54140212e+02,4.83077934e-01,1.54144212e+02,7.82565317e+01
2.10826083e+00,1.54142703e+02,4.82957039e-01,1.54146703e+02,7.82578045e+01
2.10861086e+00,1.54145192e+02,4.82836168e-01,1.54149191e+02,7.82590760e+01
2.10896090e+00,1.54147678e+02,4.82715321e-01,1.54151677e+02,7.82603463e+01
2.10931093e+00,1.54150162e+02,4.82594499e-01,1.54154161e+02,7.82616153e+01
2.10966097e+00,1.54152643e+02,4.82473702e-01,1.54156642e+02,7.82628831e+01
2.11001100e+00,1.54155122e+02,4.82352929e-01,1.54159120e+02,7.82641496e+01
2.11036104e+00,1.54157599e+02,4.82232180e-01,1.54161596e+02,7.82654149e+01
2.11071107e+00,1.54160073e+02,4.82111456e-01,1.54164070e+02,7.82666790e+01
2.11106111e+00,1.54162544e+02,4.81990757e-01,1.54166541e+02,7.82679417e+01
2.11141114e+00,1.54165014e+02,4.81870082e-01,1.54169010e+02,7.82692033e+01
2.11176118e+00,1.54167480e+02,4.81749432e-01,1.54171476e+02,7.82704636e+01
2.11211121e+00,1.54169945e+02,4.81628806e-01,1.54173940e+02,7.82717226e+01
2.11246125e+00,1.54172407e+02,4.81508205e-01,1.54176402e+02,7.82729804e+01
2.11281128e+00,1.54174866e+02,4.81387628e-01,1.54178861e+02,7.82742370e+01
2.11316132e+00,1.54177323e+02,4.81267076e-01,1.54181317e+02,7.82754923e+01
2.11351135e+00,1.54179778e+02,4.81146548e-01,1.54183771e+02,7.82767464e+01
2.11386139e+00,1.54182230e+02,4.81026045e-01,1.54186223e+02,7.82779992e+01
2.11421142e+00,1.54184680e+02,4.80905566e-01,1.54188673e+02,7.82792508e+01
2.11456146e+00,1.54187127e+02,4.80785112e-01,1.54191120e+02,7.82805012e+01
2.11491149e+00,1.54189572e+02,4.80664683e-01,1.54193564e+02,7.82817504e+01
2.11526153e+00,1.54192015e+02,4.80544278e-01,1.54196006e+02,7.82829983e+01
2.11561156e+00,1.54194455e+02,4.80423898e-01,1.54198446e+02,7.82842449e+01
2.11596160e+00,1.54196892e+02,4.80303542e-01,1.54200883e+02,7.82854904e+01
2.11631163e+00,1.54199328e+02,4.80183211e-01,1.54203318e+02,7.82867346e+01
2.11666167e+00,1.54201761e+02,4.80062904e-01,1.54205750e+02,7.82879776e+01
2.11701170e+00,1.54204191e+02,4.79942622e-01,1.54208180e+02,7.82892193e+01
2.11736174e+00,1.54206619e+02,4.79822364e-01,1.54210608e+02,7.82904599e+01
2.11771177e+00,1.54209045e+02,4.79702131e-01,1.54213033e+02,7.82916992e+01
2.11806181e+00,1.54211468e+02,4.79581923e-01,1.54215456e+02,7.82929373e+01
2.11841184e+00,1.54213889e+02,4.79461739e-01,1.54217877e+02,7.82941741e+01
2.11876188e+00,1.54216308e+02,4.79341580e-01,1.54220295e+02,7.82954098e+01
2.11911191e+00,1.54218724e+02,4.79221445e-01,1.54222710e+02,7.82966442e+01
2.11946195e+00,1.54221138e+02,4.79101335e-01,1.54225124e+02,7.82978774e+01
2.11981198e+00,1.54223549e+02,4.78981249e-01,1.54227535e+02,7.82991094e+01
2.12016202e+00,1.54225958e+02,4.78861188e-01,1.54229943e+02,7.83003401e+01
2.12051205e+00,1.54228365e+02,4.78741152e-01,1.54232349e+02,7.83015697e+01
2.12086209e+00,1.54230769e+02,4.78621140e-01,1.54234753e+02,7.83027980e+01
2.12121212e+00,1.54233171e+02,4.78501153e-01,1.54237155e+02,7.83040251e+01
2.12156216e+00,1.54235570e+02,4.78381190e-01,1.54239554e+02,7.83052510e+01
2.12191219e+00,1.54237967e+02,4.78261252e-01,1.54241950e+02,7.83064757e+01
2.12226223e+00,1.54240362e+02,4.78141339e-01,1.54244345e+02,7.83076992e+01
2.12261226e+00,1.54242754e+02,4.78021450e-01,1.54246737e+02,7.83089215e+01
2.12296230e+00,1.54245144e+02,4.77901586e-01,1.54249126e+02,7.83101426e+01
2.12331233e+00,1.54247532e+02,4.77781746e-01,1.54251513e+02,7.83113624e+01
2.12366237e+00,1.54249917e+02,4.77661931e-01,1.54253898e+02,7.83125811e+01
2.12401240e+00,1.54252300e+02,4.77542141e-01,1.54256281e+02,7.83137985e+01
2.12436244e+00,1.54254681e+02,4.77422375e-01,1.54258661e+02,7.83150148e+01
2.12471247e+00,1.54257059e+02,4.77302633e-01,1.54261039e+02,7.83162298e+01
2.12506251e+00,1.54259435e+02,4.77182917e-01,1.54263414e+02,7.83174437e+01
2.12541254e+00,1.54261808e+02,4.77063225e-01,1.54265787e+02,7.83186563e+01
2.12576258e+00,1.54264180e+02,4.76943557e-01,1.54268158e+02,7.83198678e+01
2.12611261e+00,1.54266548e+02,4.76823915e-01,1.54270526e+02,7.83210780e+01
2.12646265e+00,1.54268915e+02,4.76704296e-01,1.54272892e+02,7.83222871e+01
2.12681268e+00,1.54271279e+02,4.76584703e-01,1.54275256e+02,7.83234950e+01
2.12716272e+00,1.54273641e+02,4.76465134e-01,1.54277618e+02,7.83247016e+01
2.12751275e+00,1.54276000e+02,4.76345589e-01,1.54279977e+02,7.83259071e+01
2.12786279e+00,1.54278357e+02,4.76226070e-01,1.54282333e+02,7.83271114e+01
2.12821282e+00,1.54280712e+02,4.76106575e-01,1.54284688e+02,7.83283145e+01
2.12856286e+00,1.54283065e+02,4.75987104e-01,1.54287040e+02,7.83295164e+01
2.12891289e+00,1.54285415e+02,4.75867658e-01,1.54289389e+02,7.83307171e+01
2.12926293e+00,1.54287763e+02,4.75748237e-01,1.54291737e+02,7.83319166e+01
2.12961296e+00,1.54290108e+02,4.75628840e-01,1.54294082e+02,7.83331149e+01
2.12996300e+00,1.54292451e+02,4.75509468e-01,1.54296425e+02,7.83343121e+01
2.13031303e+00,1.54294792e+02,4.75390121e-01,1.54298765e+02,7.83355081e+01
2.13066307e+00,1.54297131e+02,4.75270798e-01,1.54301103e+02,7.83367029e+01
2.13101310e+00,1.54299467e+02,4.75151500e-01,1.54303439e+02,7.83378965e+01
2.13136314e+00,1.54301801e+02,4.75032227e-01,1.54305773e+02,7.83390889e+01
2.13171317e+00,1.54304133e+02,4.74912978e-01,1.54308104e+02,7.83402801e+01
2.13206321e+00,1.54306462e+02,4.74793754e-01,1.54310433e+02,7.83414702e+01
2.13241324e+00,1.54308789e+02,4.74674554e-01,1.54312759e+02,7.83426591e+01
